source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009141,nucleoside triphosphate metabolic process,1.1248548437724354e-15,True,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",271,5289,136,21017,0.02571374550954812,0.5018450184501845,query_1,['GO:0006753']
GO:BP,GO:0031399,regulation of protein modification process,1.1895349163494982e-15,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1166,5289,426,21017,0.08054452637549632,0.3653516295025729,query_1,"['GO:0036211', 'GO:0051246']"
GO:BP,GO:0016032,viral process,1.3579729962278106e-15,True,"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]",427,5289,191,21017,0.03611268670826243,0.44730679156908665,query_1,['GO:0008150']
GO:BP,GO:0051052,regulation of DNA metabolic process,1.3811768890308462e-15,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",492,5289,213,21017,0.04027226318774816,0.4329268292682927,query_1,"['GO:0006259', 'GO:0019219', 'GO:0060255']"
GO:BP,GO:0002764,immune response-regulating signaling pathway,1.4031535973665861e-15,True,"""The cascade of processes by which a signal interacts with a receptor, causing a change in the level or activity of a second messenger or other downstream target, and ultimately leading to the activation, perpetuation, or inhibition of an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]",504,5289,217,21017,0.04102854982038193,0.4305555555555556,query_1,"['GO:0007165', 'GO:0050776']"
GO:BP,GO:0002521,leukocyte differentiation,1.5483779993788534e-15,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",632,5289,259,21017,0.048969559463036494,0.4098101265822785,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0051239,regulation of multicellular organismal process,1.677130754112009e-15,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",2928,5289,933,21017,0.17640385706182643,0.31864754098360654,query_1,"['GO:0032501', 'GO:0050789']"
GO:BP,GO:0032880,regulation of protein localization,1.7613484343020387e-15,True,"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]",891,5289,341,21017,0.06447343543202874,0.38271604938271603,query_1,"['GO:0008104', 'GO:0060341']"
GO:BP,GO:0002831,regulation of response to biotic stimulus,2.4504542457601675e-15,True,"""Any process that modulates the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",515,5289,220,21017,0.04159576479485725,0.42718446601941745,query_1,"['GO:0009607', 'GO:0048583']"
GO:BP,GO:0009060,aerobic respiration,4.083969126744972e-15,True,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",197,5289,107,21017,0.020230667422953298,0.5431472081218274,query_1,['GO:0045333']
GO:BP,GO:0009968,negative regulation of signal transduction,4.287962412898341e-15,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1300,5289,464,21017,0.08772924938551711,0.3569230769230769,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
GO:BP,GO:0051640,organelle localization,4.478931171127273e-15,True,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",624,5289,255,21017,0.04821327283040272,0.40865384615384615,query_1,['GO:0051179']
GO:BP,GO:0042221,response to chemical,5.936893818409474e-15,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",3867,5289,1188,21017,0.22461712989222915,0.30721489526764933,query_1,['GO:0050896']
GO:BP,GO:0060255,regulation of macromolecule metabolic process,7.95373760402153e-15,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",6535,5289,1898,21017,0.358858007184723,0.29043611323641927,query_1,"['GO:0019222', 'GO:0043170']"
GO:BP,GO:0019693,ribose phosphate metabolic process,9.384444982312957e-15,True,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",375,5289,171,21017,0.03233125354509359,0.456,query_1,"['GO:0006796', 'GO:0019637', 'GO:1901135']"
GO:BP,GO:0006417,regulation of translation,9.732985091861682e-15,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:isa_complete]",378,5289,172,21017,0.032520325203252036,0.455026455026455,query_1,"['GO:0006412', 'GO:0010608', 'GO:0051246']"
GO:BP,GO:0007275,multicellular organism development,1.4741139833146972e-14,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",4658,5289,1399,21017,0.2645112497636604,0.3003434950622585,query_1,"['GO:0032501', 'GO:0048856']"
GO:BP,GO:0002253,activation of immune response,1.5170451883897535e-14,True,"""Any process that initiates an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",543,5289,227,21017,0.04291926640196635,0.4180478821362799,query_1,"['GO:0002376', 'GO:0050778']"
GO:BP,GO:0006163,purine nucleotide metabolic process,1.5325769982591497e-14,True,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",435,5289,191,21017,0.03611268670826243,0.43908045977011495,query_1,"['GO:0009117', 'GO:0072521']"
GO:BP,GO:1901293,nucleoside phosphate biosynthetic process,1.6945757710395574e-14,True,"""The chemical reactions and pathways resulting in the formation of a nucleoside phosphate."" [GOC:TermGenie]",314,5289,149,21017,0.028171677065607865,0.4745222929936306,query_1,"['GO:0006753', 'GO:0034654', 'GO:0090407']"
GO:BP,GO:0051247,positive regulation of protein metabolic process,1.8132089594087838e-14,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1152,5289,417,21017,0.07884288145207033,0.3619791666666667,query_1,"['GO:0010604', 'GO:0019538', 'GO:0051246']"
GO:BP,GO:1903131,mononuclear cell differentiation,2.0759135585017565e-14,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]",529,5289,222,21017,0.04197390811117414,0.41965973534971646,query_1,['GO:0002521']
GO:BP,GO:0006302,double-strand break repair,2.2718866387868145e-14,True,"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]",312,5289,148,21017,0.027982605407449422,0.47435897435897434,query_1,['GO:0006281']
GO:BP,GO:0051276,chromosome organization,2.462407028352325e-14,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",628,5289,254,21017,0.048024201172244284,0.40445859872611467,query_1,['GO:0006996']
GO:BP,GO:0043068,positive regulation of programmed cell death,2.6670924115996442e-14,True,"""Any process that activates or increases the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",533,5289,223,21017,0.04216297976933258,0.41838649155722324,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048522']"
GO:BP,GO:0043069,negative regulation of programmed cell death,4.6879408643862305e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",898,5289,338,21017,0.06390622045755341,0.37639198218262804,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048523']"
GO:BP,GO:0023057,negative regulation of signaling,5.221026216186639e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1407,5289,491,21017,0.09283418415579504,0.34896943852167733,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048519']"
GO:BP,GO:0010648,negative regulation of cell communication,5.221026216186639e-14,True,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1407,5289,491,21017,0.09283418415579504,0.34896943852167733,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048523']"
GO:BP,GO:0009259,ribonucleotide metabolic process,7.545477199728573e-14,True,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",367,5289,166,21017,0.03138589525430138,0.45231607629427795,query_1,"['GO:0009117', 'GO:0019693']"
GO:BP,GO:1901700,response to oxygen-containing compound,7.99856254151139e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1632,5289,556,21017,0.10512384193609378,0.34068627450980393,query_1,['GO:0042221']
GO:BP,GO:0043065,positive regulation of apoptotic process,1.0551124795324362e-13,True,"""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",517,5289,216,21017,0.04083947816222348,0.41779497098646035,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043068']"
GO:BP,GO:0050778,positive regulation of immune response,1.078493306409981e-13,True,"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",732,5289,285,21017,0.05388542257515598,0.38934426229508196,query_1,"['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']"
GO:BP,GO:0009199,ribonucleoside triphosphate metabolic process,1.0913899278013205e-13,True,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",255,5289,126,21017,0.0238230289279637,0.49411764705882355,query_1,['GO:0009141']
GO:BP,GO:0045088,regulation of innate immune response,1.1314400502966155e-13,True,"""Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",430,5289,187,21017,0.035356400075628666,0.43488372093023253,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0045087', 'GO:0050776']"
GO:BP,GO:0009987,cellular process,1.5195715250802185e-13,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",20203,5289,5179,21017,0.9792021176025714,0.25634806711874475,query_1,['GO:0008150']
GO:BP,GO:0034097,response to cytokine,1.5738502859218103e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",937,5289,348,21017,0.06579693703913783,0.37139807897545357,query_1,['GO:1901652']
GO:BP,GO:0031347,regulation of defense response,2.0592364797641732e-13,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",783,5289,300,21017,0.05672149744753262,0.3831417624521073,query_1,"['GO:0006952', 'GO:0080134']"
GO:BP,GO:0001817,regulation of cytokine production,2.637513925103899e-13,True,"""Any process that modulates the frequency, rate, or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",765,5289,294,21017,0.055587067498581964,0.3843137254901961,query_1,"['GO:0001816', 'GO:0010468', 'GO:0051239']"
GO:BP,GO:1901652,response to peptide,2.811284465009622e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",950,5289,351,21017,0.06636415201361316,0.36947368421052634,query_1,['GO:0042221']
GO:BP,GO:0001816,cytokine production,2.9761280489565304e-13,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",772,5289,296,21017,0.055965210814898844,0.38341968911917096,query_1,"['GO:0010467', 'GO:0032501']"
GO:BP,GO:0000209,protein polyubiquitination,3.144564485231267e-13,True,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [PMID:26906419]",266,5289,129,21017,0.024390243902439025,0.4849624060150376,query_1,['GO:0016567']
GO:BP,GO:1901698,response to nitrogen compound,3.2584494744885754e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",1010,5289,369,21017,0.06976744186046512,0.36534653465346534,query_1,['GO:0042221']
GO:BP,GO:0034976,response to endoplasmic reticulum stress,4.124332715391247e-13,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:cjm, GOC:mah]",231,5289,116,21017,0.02193231234637928,0.5021645021645021,query_1,['GO:0033554']
GO:BP,GO:0051049,regulation of transport,4.187032258422945e-13,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1589,5289,540,21017,0.1020986954055587,0.3398363750786658,query_1,"['GO:0006810', 'GO:0032879']"
GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,4.3342773792552067e-13,True,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",1724,5289,579,21017,0.10947249007373795,0.33584686774941996,query_1,['GO:0008150']
GO:BP,GO:0097193,intrinsic apoptotic signaling pathway,4.700939576778495e-13,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP)."" [GOC:mtg_apoptosis, GOC:yaf, PMID:11919192, PMID:17340152, PMID:18852119]",315,5289,146,21017,0.02760446209113254,0.4634920634920635,query_1,"['GO:0035556', 'GO:0097190']"
GO:BP,GO:0010564,regulation of cell cycle process,5.664842569977331e-13,True,"""Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]",724,5289,280,21017,0.05294006428436377,0.3867403314917127,query_1,"['GO:0022402', 'GO:0051726']"
GO:BP,GO:0009144,purine nucleoside triphosphate metabolic process,9.35718463569887e-13,True,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",255,5289,124,21017,0.023444885611646815,0.48627450980392156,query_1,['GO:0009141']
GO:BP,GO:1901701,cellular response to oxygen-containing compound,9.927848082644418e-13,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1153,5289,410,21017,0.07751937984496124,0.35559410234171723,query_1,"['GO:0070887', 'GO:1901700']"
GO:BP,GO:0043066,negative regulation of apoptotic process,1.0018167523470351e-12,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",872,5289,325,21017,0.06144828890149367,0.37270642201834864,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043069']"
GO:BP,GO:0006325,chromatin organization,1.054351087279667e-12,True,"""The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."" [PMID:20404130]",843,5289,316,21017,0.059746643978067684,0.3748517200474496,query_1,['GO:0016043']
GO:BP,GO:0006352,DNA-templated transcription initiation,1.4522169028286042e-12,True,"""The initial step of transcription, consisting of the assembly of the RNA polymerase preinitiation complex (PIC) at a gene promoter, as well as the formation of the first few bonds of the RNA transcript. Transcription initiation includes abortive initiation events, which occur when the first few nucleotides are repeatedly synthesized and then released, and ends when promoter clearance takes place."" [GOC:jid, GOC:txnOH, PMID:18280161]",199,5289,103,21017,0.01947438079031953,0.5175879396984925,query_1,"['GO:0006351', 'GO:0032774']"
GO:BP,GO:0016241,regulation of macroautophagy,1.65602011563603e-12,True,"""Any process that modulates the frequency, rate or extent of macroautophagy."" [GOC:krc]",173,5289,93,21017,0.01758366420873511,0.5375722543352601,query_1,"['GO:0010506', 'GO:0016236']"
GO:BP,GO:0009150,purine ribonucleotide metabolic process,2.4035259922985334e-12,True,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",346,5289,155,21017,0.02930610701455852,0.4479768786127168,query_1,"['GO:0006163', 'GO:0009259']"
GO:BP,GO:0006897,endocytosis,3.4161126293596715e-12,True,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",704,5289,271,21017,0.051238419360937794,0.3849431818181818,query_1,"['GO:0016192', 'GO:0098657']"
GO:BP,GO:0045089,positive regulation of innate immune response,3.5041428204290804e-12,True,"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",356,5289,158,21017,0.029873321989033842,0.4438202247191011,query_1,"['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']"
GO:BP,GO:0031929,TOR signaling,3.938190230903643e-12,True,"""The series of molecular signals mediated by TOR (Target of rapamycin) proteins, members of the phosphoinositide (PI) 3-kinase related kinase (PIKK) family that act as serine/threonine kinases in response to nutrient availability or growth factors."" [PMID:12372295]",167,5289,90,21017,0.017016449234259785,0.5389221556886228,query_1,['GO:0035556']
GO:BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,4.435828756878167e-12,True,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",248,5289,120,21017,0.022688598979013045,0.4838709677419355,query_1,"['GO:0009144', 'GO:0009199']"
GO:BP,GO:0051130,positive regulation of cellular component organization,5.138073986973171e-12,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1093,5289,389,21017,0.07354887502363396,0.3559011893870082,query_1,"['GO:0016043', 'GO:0048522', 'GO:0051128']"
GO:BP,GO:0046034,ATP metabolic process,6.101249272828631e-12,True,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",224,5289,111,21017,0.02098695405558707,0.4955357142857143,query_1,"['GO:0009150', 'GO:0009205']"
GO:BP,GO:0006468,protein phosphorylation,6.198891982555432e-12,True,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",1341,5289,462,21017,0.08735110606920023,0.34451901565995524,query_1,"['GO:0016310', 'GO:0036211']"
GO:BP,GO:0008610,lipid biosynthetic process,6.6996565392387516e-12,True,"""The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",733,5289,279,21017,0.052750992626205334,0.3806275579809004,query_1,"['GO:0006629', 'GO:0009058']"
GO:BP,GO:0002833,positive regulation of response to biotic stimulus,7.023158499173267e-12,True,"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",379,5289,165,21017,0.03119682359614294,0.43535620052770446,query_1,"['GO:0002831', 'GO:0009607', 'GO:0048584']"
GO:BP,GO:0009967,positive regulation of signal transduction,7.797107517518946e-12,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1566,5289,527,21017,0.09964076384949896,0.33652618135376755,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
GO:BP,GO:0032501,multicellular organismal process,8.0076090379666e-12,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",7234,5289,2055,21017,0.3885422575155984,0.28407520044235557,query_1,['GO:0008150']
GO:BP,GO:0005975,carbohydrate metabolic process,8.365420163391962e-12,True,"""The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [GOC:mah, ISBN:0198506732]",569,5289,227,21017,0.04291926640196635,0.3989455184534271,query_1,['GO:0044238']
GO:BP,GO:0016043,cellular component organization,8.561078028902456e-12,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",8108,5289,2280,21017,0.43108338060124785,0.2812037493833251,query_1,['GO:0071840']
GO:BP,GO:0006354,DNA-templated transcription elongation,9.006378442776464e-12,True,"""The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase."" [GOC:mah, GOC:txnOH, PMID:15020047, PMID:18280161]",133,5289,76,21017,0.014369446020041596,0.5714285714285714,query_1,"['GO:0006351', 'GO:0032774']"
GO:BP,GO:0002218,activation of innate immune response,1.0861464714601886e-11,True,"""Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species."" [GO_REF:0000022, GOC:add, GOC:mtg_sensu, ISBN:0781735149, PMID:15199967, PMID:16177805]",290,5289,134,21017,0.025335602193231235,0.46206896551724136,query_1,"['GO:0002253', 'GO:0045089']"
GO:BP,GO:0034504,protein localization to nucleus,1.1184031052459988e-11,True,"""A process in which a protein transports or maintains the localization of another protein to the nucleus."" [GOC:ecd]",316,5289,143,21017,0.027037247116657212,0.4525316455696203,query_1,['GO:0033365']
GO:BP,GO:0042110,T cell activation,1.1776284780504206e-11,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",558,5289,223,21017,0.04216297976933258,0.3996415770609319,query_1,['GO:0046649']
GO:BP,GO:1903829,positive regulation of protein localization,1.214972423784201e-11,True,"""Any process that activates or increases the frequency, rate or extent of a protein localization."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",493,5289,202,21017,0.038192474948005296,0.40973630831643004,query_1,"['GO:0008104', 'GO:0032880', 'GO:0048522']"
GO:BP,GO:0051252,regulation of RNA metabolic process,1.2950134770278555e-11,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",3709,5289,1122,21017,0.21213840045377197,0.3025074143974117,query_1,"['GO:0016070', 'GO:0019219', 'GO:0060255']"
GO:BP,GO:0010638,positive regulation of organelle organization,1.3063129335425026e-11,True,"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",481,5289,198,21017,0.03743618831537152,0.41164241164241167,query_1,"['GO:0006996', 'GO:0033043', 'GO:0051130']"
GO:BP,GO:0050865,regulation of cell activation,1.6055310816673762e-11,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",616,5289,241,21017,0.045566269616184533,0.3912337662337662,query_1,"['GO:0001775', 'GO:0050794', 'GO:0051239']"
GO:BP,GO:0032101,regulation of response to external stimulus,1.8673893842588186e-11,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",1071,5289,380,21017,0.07184723010020798,0.35480859010270777,query_1,"['GO:0009605', 'GO:0048583']"
GO:BP,GO:0019752,carboxylic acid metabolic process,1.9528433562827136e-11,True,"""The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",905,5289,330,21017,0.06239364719228588,0.36464088397790057,query_1,['GO:0043436']
GO:BP,GO:0071345,cellular response to cytokine stimulus,2.112196707703911e-11,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",843,5289,311,21017,0.058801285687275474,0.36892052194543296,query_1,['GO:0034097']
GO:BP,GO:0023056,positive regulation of signaling,2.4390357524329946e-11,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1784,5289,587,21017,0.11098506333900549,0.32903587443946186,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0030098,lymphocyte differentiation,2.6759508332741308e-11,True,"""The process in which a relatively unspecialized precursor cell acquires specialized features of a lymphocyte. A lymphocyte is a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:go_curators]",438,5289,183,21017,0.03460011344299489,0.4178082191780822,query_1,"['GO:0046649', 'GO:1903131']"
GO:BP,GO:0031349,positive regulation of defense response,2.730277262101124e-11,True,"""Any process that activates or increases the frequency, rate or extent of a defense response."" [GOC:mah]",484,5289,198,21017,0.03743618831537152,0.4090909090909091,query_1,"['GO:0006952', 'GO:0031347', 'GO:0048584']"
GO:BP,GO:0042274,ribosomal small subunit biogenesis,3.093699950794087e-11,True,"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a small ribosomal subunit; includes transport to the sites of protein synthesis."" [GOC:jl]",101,5289,62,21017,0.011722442805823408,0.6138613861386139,query_1,"['GO:0022613', 'GO:0042254']"
GO:BP,GO:0006368,transcription elongation by RNA polymerase II,3.365542888032158e-11,True,"""The extension of an RNA molecule after transcription initiation and promoter clearance at an RNA polymerase II promoter by the addition of ribonucleotides catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",118,5289,69,21017,0.013045944412932501,0.5847457627118644,query_1,"['GO:0006354', 'GO:0006366']"
