structure,Metric,Eigengene,std_beta,std_se,std_stat,p_value,p_fdr,r_squared
Internal_Capsule,mrtrixfa_mean,Eigengene_3,-0.1951315227942147,0.04228430260584268,-4.614750883162306,4.925845887669361e-6,2.5332921708013858e-5,0.03807631118798917
Internal_Capsule,mrtrixfa_mean,Eigengene_6,0.23748417393068733,0.041879657364760056,5.670633163549235,2.324206736220541e-8,1.535270453790033e-7,0.0563987328675409
Internal_Capsule,mrtrixfa_mean,Eigengene_8,-0.13778193943486675,0.0427018743040745,-3.2266016815500755,0.0013289017300292208,0.004690241400103132,0.018983862834433325
Brachium_of_Superior_Colliculus,mrtrixfa_mean,Eigengene_4,0.2078202667995002,0.04217177513948415,4.927946858109001,1.1081004241364594e-6,6.105859479935593e-6,0.04318926329261539
Brachium_of_Superior_Colliculus,mrtrixfa_mean,Eigengene_5,0.3020544747097731,0.04109927898289861,7.349386222455577,7.444281528768233e-13,9.804663476914258e-12,0.09123690569219699
Brachium_of_Superior_Colliculus,mrtrixfa_mean,Eigengene_10,-0.14428929541538393,0.04266190676152286,-3.3821576757445753,7.714963751578609e-4,0.002880299975518629,0.020819400771467947
Cerebral_Peduncle,mrtrixfa_mean,Eigengene_2,0.28827686891140475,0.041282786831438115,6.982979857645488,8.55526548120841e-12,9.62467366635946e-11,0.08310355314936299
Cerebral_Peduncle,mrtrixfa_mean,Eigengene_3,-0.11788870287164975,0.04281242596900753,-2.7536095001248215,0.006093493851490523,0.018479234496439633,0.013897746264760103
Cerebral_Peduncle,mrtrixfa_mean,Eigengene_5,0.10098847092620093,0.04289264997000995,2.3544469972550286,0.01890872199304158,0.04705396256332928,0.010198671260012103
Cerebral_Peduncle,mrtrixfa_mean,Eigengene_6,0.16007104466017968,0.04255713982316309,3.7613205522109805,1.8756091606065837e-4,7.912726146309025e-4,0.02562273933860123
Cerebral_Peduncle,mrtrixfa_mean,Eigengene_8,-0.21547029932321987,0.04210035254268686,-5.118016508406855,4.3045638497669004e-7,2.526591824863181e-6,0.04642744989043789
Lateral_Lemniscus,mrtrixfa_mean,Eigengene_3,-0.12430586658754446,0.04277867419255432,-2.9057905354434768,0.0038140847412100444,0.012259558096746571,0.015451948468080401
Lateral_Lemniscus,mrtrixfa_mean,Eigengene_4,0.2478134237495249,0.041768269092598356,5.933054664059307,5.327618080867362e-9,3.887721302254561e-8,0.06141149299046163
Lateral_Lemniscus,mrtrixfa_mean,Eigengene_5,0.3328801844272574,0.0406542860197587,8.188071099452387,1.9385212279060918e-15,3.8770424558121837e-14,0.11080921718432495
Lateral_Lemniscus,mrtrixfa_mean,Eigengene_6,0.16835800268129308,0.04249766192854027,3.9615827092884945,8.448196639137277e-5,3.7702695744910164e-4,0.028344417066834344
Spinal_Trigeminal_Nerve,mrtrixfa_mean,Eigengene_4,0.2692442162429197,0.041520979424607675,6.484534323950712,2.0176796007868988e-10,1.815911640708209e-9,0.0724924479802641
Spinal_Trigeminal_Nerve,mrtrixfa_mean,Eigengene_5,0.34696503906733256,0.040434794488476006,8.580853283827578,1.0118642555233539e-16,2.7320334899130554e-15,0.1203847383349954
Spinal_Trigeminal_Nerve,mrtrixfa_mean,Eigengene_6,0.15982485777145158,0.042558859631770675,3.755383935431872,1.9194603213968674e-4,8.034950182591538e-4,0.025543985161664656
Spinal_Trigeminal_Nerve,mrtrixfa_mean,Eigengene_10,-0.11002281608542078,0.042851324625902625,-2.567547608993038,0.010511087045165318,0.029107625663534725,0.0121050200593663
Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract,mrtrixfa_mean,Eigengene_2,0.18735452514190967,0.04234963081673614,4.423994295314354,1.1732377217622366e-5,5.707642970735205e-5,0.03510171809115048
Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract,mrtrixfa_mean,Eigengene_3,-0.105340838769069,0.042873187860680825,-2.4570330321920735,0.01432356884608134,0.03754721930526177,0.01109669231257097
Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract,mrtrixfa_mean,Eigengene_5,0.1405733181390339,0.042684960355742894,3.293275124715466,0.001055361241292444,0.00382479912951624,0.01976085777261803
Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract,mrtrixfa_mean,Eigengene_6,0.21291354390611986,0.04212452382048795,5.054384586362158,5.927430467087487e-7,3.441733819599186e-6,0.04533217717866321
Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract,mrtrixfa_mean,Eigengene_10,-0.15237996135238743,0.042609586408024536,-3.576189637074022,3.800579438855759e-4,0.0015202317755423037,0.023219652621755106
Medial_Lemniscus,mrtrixfa_mean,Eigengene_2,0.26605774325954146,0.04155914129737037,6.4019066552844315,3.3452749546444097e-10,2.867378532552351e-9,0.07078672274836013
Medial_Lemniscus,mrtrixfa_mean,Eigengene_5,0.10216571522291118,0.04288746765918285,2.382181107889124,0.017556932521636766,0.044720488498508744,0.010437833367008978
Medial_Lemniscus,mrtrixfa_mean,Eigengene_6,0.18819284708353753,0.04234272127744672,4.444514698297767,1.0702576027296364e-5,5.3021936282018684e-5,0.03541654769340791
Ventral_Spinocerebellar_Tract,mrtrixfa_mean,Eigengene_2,0.3058799344451083,0.04104665641884879,7.452006110408716,3.6915294078627884e-13,4.9835647006147645e-12,0.09356253429614388
Ventral_Spinocerebellar_Tract,mrtrixfa_mean,Eigengene_3,-0.18791440467911502,0.0423450197761239,-4.437697884488176,1.1034675349756932e-5,5.4170224444261304e-5,0.03531182348590621
Ventral_Spinocerebellar_Tract,mrtrixfa_mean,Eigengene_5,0.20352462475369332,0.04221069754469587,4.8216361394688185,1.8558052329104999e-6,1.0122573997693635e-5,0.041422272881131615
Ventral_Spinocerebellar_Tract,mrtrixfa_mean,Eigengene_6,0.30836246270081874,0.041012116071700085,7.518813761321634,2.3287645420994116e-13,3.3092969808781113e-12,0.09508740840291381
Middle_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_2,0.19461267163656623,0.042288746955078116,4.601996645663126,5.225178758012985e-6,2.6618835182330302e-5,0.037874091961522006
Middle_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_4,0.16752063566066855,0.042503812132286024,3.941308491089894,9.173169131118384e-5,4.027244984393437e-4,0.028063163372154466
Middle_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_5,0.2931305583206412,0.041219208982943956,7.111503727350405,3.674175193893729e-12,4.313162184136117e-11,0.08592552422137095
Middle_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_6,0.25838629068099633,0.041649014161766855,6.203899321059823,1.0996555355871075e-9,8.732558664956443e-9,0.06676347521188401
Middle_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_10,-0.10109962008128554,0.042892163278016954,-2.3570650756405427,0.0187773240664025,0.04695120441659921,0.010221133180580265
Superior_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_2,0.39160088063482745,0.03966984449011539,9.871500271003164,3.0999236897656235e-21,2.092448490591796e-19,0.15335124971397288
Superior_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_3,-0.14255586213826338,0.042672737223838256,-3.3406777116380395,8.937348585606224e-4,0.0032831076436920822,0.020322173829983574
Superior_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_5,0.13293252023798308,0.042730436839089746,3.110956266105302,0.0019637303337592194,0.006797528078397298,0.017671054936821806
Superior_Cerebellar_Peduncle,mrtrixfa_mean,Eigengene_6,0.3084324961263633,0.04101113719741738,7.520700892580624,2.298548539916648e-13,3.3092969808781113e-12,0.09513060466673919
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_2,0.39400226227837654,0.03962562296062606,9.943118438033803,1.6910331153828097e-21,1.5219298038445286e-19,0.15523778268047922
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_3,-0.15685894776834697,0.042579365443057834,-3.6839193383028994,2.529030331901726e-4,0.0010425010528449863,0.02460472949499311
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_4,-0.11145048495214431,0.04284446647400631,-2.6012807282770387,0.009543276352462918,0.026980990734711916,0.012421210596068214
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_6,0.25395521197575566,0.041699641853238725,6.0901053507736895,2.1490184469034142e-9,1.6578142304683482e-8,0.06449324968965124
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_8,-0.10595953807043647,0.04287035388445318,-2.471627324468213,0.013758408255581864,0.03624166077080101,0.011227423708100311
Cerebellar_White_Matter,mrtrixfa_mean,Eigengene_9,-0.10231797318204744,0.042886792976729336,-2.385768813200042,0.01738842227166129,0.04450117548197676,0.01046896763608218
Postsubiculum,mrtrixfa_mean,Eigengene_2,0.2629430601276862,0.041595971064432385,6.321358857577479,5.448452434322688e-10,4.597131741459768e-9,0.06913905286931206
Postsubiculum,mrtrixfa_mean,Eigengene_6,0.19089277407459226,0.04232025073550698,4.510672095674328,7.939530660568943e-6,4.006865940847878e-5,0.03644005119389344
Primary_Auditory_Cortex,mrtrixad_mean,Eigengene_4,0.1335054515465961,0.04272711662610673,3.1246070900329093,0.001876415874465682,0.004991451094637774,0.01782370559266059
Primary_Auditory_Cortex,mrtrixad_mean,Eigengene_6,-0.11118664507741638,0.04284574063574266,-2.5950454684091175,0.009715926590086962,0.023527355868372013,0.012362470043571348
Medial_Parietal_Association_Cortex,mrtrixad_mean,Eigengene_2,-0.4383706775711348,0.038749772730975844,-11.31285802924747,9.129099896641143e-27,1.332355120050329e-25,0.19216885095417524
Medial_Parietal_Association_Cortex,mrtrixad_mean,Eigengene_3,0.18163150542252005,0.04239594732854388,4.284171409474159,2.173060996537516e-5,6.592432236686846e-5,0.0329900037620508
Medial_Parietal_Association_Cortex,mrtrixad_mean,Eigengene_4,0.24884284010753271,0.04175689157837914,5.959323855331665,4.58325566486927e-9,2.2706037238801885e-8,0.0619227590727828
Medial_Parietal_Association_Cortex,mrtrixad_mean,Eigengene_6,-0.2524194891046206,0.041716969916734875,-6.050762785706587,2.7027845658370675e-9,1.3916098111619769e-8,0.06371559847983742
Medial_Parietal_Association_Cortex,mrtrixad_mean,Eigengene_8,0.18669839524380802,0.0423550164076792,4.407940571827014,1.2603468949139769e-5,4.124771656082106e-5,0.034856290786612995
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_2,-0.4786081302244772,0.03785450176984962,-12.643360970231534,2.8931221452375336e-32,6.792547645340296e-31,0.2290657423169711
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_3,0.1824971080224114,0.04238903742257392,4.305290214616295,1.982019014242737e-5,6.15109349247746e-5,0.03330519443654367
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_4,0.24338972861731545,0.0418165901515485,5.820410696693369,1.0094457863485288e-8,4.866970755608978e-8,0.05923855999641057
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_5,0.10096640272057415,0.04289274653633883,2.353927199206868,0.018934905703526936,0.042961550755901454,0.010194214478333196
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_6,-0.2524117272148809,0.041717057211497564,-6.050564063884021,2.705907966148288e-9,1.3916098111619769e-8,0.0637116800355996
Primary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_8,0.191273416725365,0.04231705606846364,4.520007639848783,7.609620680811661e-6,2.5843994765020736e-5,0.03658551994579517
Secondary_Somatosensory_Cortex,mrtrixad_mean,Eigengene_4,0.10955889863857063,0.04285353389775706,2.5565895895531945,0.010843805940158244,0.02614131789145291,0.012003152270896612
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_4,-0.13092391586591579,0.04274196218387458,-3.0631236652796896,0.0023000354374968354,0.006059295094409419,0.017141071745665332
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_5,0.10938326650910883,0.04285436782898486,2.5524414908094077,0.010972183965706138,0.02633324151769473,0.011964698992202698
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_6,0.23095576524869332,0.041947467467639644,5.505833348029033,5.6974710599280183e-08,2.6522710106561463e-7,0.05334056550160886
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_7,0.14289430151485852,0.042670633159008486,3.348773874115602,8.685462099717611e-4,0.0023568590622349297,0.02041878140541916
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_8,0.21414418556762038,0.04211292721968372,5.084998828282084,5.083988826885914e-7,2.003908004757951e-6,0.04585773221241904
Temporal_Association_Cortex,mrtrixad_mean,Eigengene_10,-0.18190253833295328,0.04239378738915743,-4.2907829079568485,2.1114391353666574e-5,6.478279165329517e-5,0.033088533451971415
Ventral_Orbital_Cortex,mrtrixad_mean,Eigengene_2,-0.46320395701745426,0.03820902436766665,-12.122894124703903,4.501852504244628e-30,6.752778756366942e-29,0.21455790579662776
Ventral_Orbital_Cortex,mrtrixad_mean,Eigengene_3,0.18745009551220485,0.04234884473024021,4.426333155160466,1.1610381364141424e-5,3.822930449168517e-5,0.03513753830753478
Ventral_Orbital_Cortex,mrtrixad_mean,Eigengene_4,0.26532063225122643,0.04156789944331751,6.382825107942268,3.756766303409775e-10,2.4150640521919986e-9,0.07039503789819067
Ventral_Orbital_Cortex,mrtrixad_mean,Eigengene_6,-0.2860668419892281,0.041311352074818924,-6.924654547039102,1.2504186568768719e-11,1.298511682141367e-10,0.08183423808569006
Ventral_Orbital_Cortex,mrtrixad_mean,Eigengene_8,0.19952737263635698,0.042246154827529366,4.722971201779921,2.969465912831651e-6,1.0693562253646759e-5,0.039811172431167725
Hippocampus,mrtrixad_mean,Eigengene_2,-0.4779975893437466,0.037868838023819615,-12.622451976030652,3.5512704556848426e-32,7.670744184279261e-31,0.228481695418434
Hippocampus,mrtrixad_mean,Eigengene_3,0.17486083292167215,0.04244882528247796,4.1193326731199615,4.3981916888820705e-5,1.270066049195892e-4,0.030576310890060868
Hippocampus,mrtrixad_mean,Eigengene_4,0.25893441872995354,0.04164268628683769,6.218004692262056,1.0112994208866548e-9,5.62531754193781e-9,0.06704703320301873
Hippocampus,mrtrixad_mean,Eigengene_6,-0.2711287355447265,0.04149817949072533,-6.533509153222556,1.4915035868469147e-10,1.1343830097145548e-9,0.07351079123808234
Hippocampus,mrtrixad_mean,Eigengene_8,0.2049805823387743,0.04219760033135786,4.857635996577019,1.5601189658030279e-6,5.8504461217613546e-6,0.04201703913594303
Parasubiculum,mrtrixad_mean,Eigengene_2,-0.4918752807969311,0.03753706243200252,-13.103723331785785,3.034393169508873e-34,1.6385723115347914e-32,0.24194129185905913
Parasubiculum,mrtrixad_mean,Eigengene_3,0.18983478122017794,0.04232909559952112,4.484735110247089,8.929652450092267e-6,3.01375770190614e-5,0.036037244160912744
Parasubiculum,mrtrixad_mean,Eigengene_4,0.24799792619822422,0.041766233595762516,5.9377613169166725,5.186092608983373e-9,2.5459000080463832e-8,0.06150297139861979
Parasubiculum,mrtrixad_mean,Eigengene_6,-0.2660904499486707,0.041558752079858666,-6.402753611016888,3.328071906979525e-10,2.2104249819561864e-9,0.07080412755388607
Parasubiculum,mrtrixad_mean,Eigengene_8,0.19789981773213067,0.04226038206709077,4.682868636112977,3.586180610761564e-6,1.265710803798199e-5,0.03916433785841052
Perirhinal_Cortex,mrtrixad_mean,Eigengene_4,-0.14020358253753606,0.04268722059281738,-3.2844392441218564,0.0010883364701242879,0.0029385084693355776,0.019657044556359603
Perirhinal_Cortex,mrtrixad_mean,Eigengene_6,0.23050079204776963,0.041952118769693285,5.4943778480691705,6.058896477161229e-8,2.7727153370059863e-7,0.053130615134649034
Perirhinal_Cortex,mrtrixad_mean,Eigengene_7,0.1502539139328556,0.04262361775599769,3.5251328217373787,4.593543702669996e-4,0.0012655681629805092,0.022576238652141936
Perirhinal_Cortex,mrtrixad_mean,Eigengene_8,0.23077361906751814,0.041949330755358345,5.501246740105397,5.839592655323325e-8,2.6951966101492264e-7,0.05325646325751966
Perirhinal_Cortex,mrtrixad_mean,Eigengene_10,-0.18564621045118554,0.04236361200170574,-4.382209204534085,1.4130082991243396e-5,4.530886063157339e-5,0.034464515454886
Striatum,mrtrixad_mean,Eigengene_2,-0.4772104034260969,0.037887287125969005,-12.595528464190394,4.6226538197685475e-32,9.245307639537095e-31,0.227729769138098
Striatum,mrtrixad_mean,Eigengene_3,0.1808042540795566,0.04240251933900916,4.263997915643225,2.3718743715210505e-5,7.076310279676062e-5,0.03269017829326503
Striatum,mrtrixad_mean,Eigengene_4,0.27151553600747824,0.04149347854225262,6.543571316417717,1.4014047868596524e-10,1.0872392240637538e-9,0.07372068629342843
Striatum,mrtrixad_mean,Eigengene_5,0.1066162585092612,0.04286732738682233,2.487121661380636,0.013180091184937653,0.03094456191246232,0.011367026578513543
Striatum,mrtrixad_mean,Eigengene_6,-0.2681738430684404,0.041533853032895765,-6.456753310511321,2.3929558311954226e-10,1.6916988819303124e-9,0.07191721010609659
Striatum,mrtrixad_mean,Eigengene_8,0.21449071755510488,0.0421096491357929,5.093623954534196,4.868131462235087e-7,1.9329345511815787e-6,0.04600626791730391
Amygdala,mrtrixad_mean,Eigengene_4,0.10708014227577758,0.04286517817812043,2.498068288222682,0.012784610901246763,0.030320972361066092,0.011466156869800681
Accumbens,mrtrixad_mean,Eigengene_2,-0.48132107331392704,0.03779051100346772,-12.736559007359288,1.1578278834011016e-32,3.2906687212452363e-31,0.2316699756160704
Accumbens,mrtrixad_mean,Eigengene_3,0.1772917580647742,0.0424300787721864,4.178445178399994,3.424816346847899e-5,1.0051091452705791e-4,0.03143236747769864
Accumbens,mrtrixad_mean,Eigengene_4,0.2679232534385389,0.04153685894544426,6.450253106293792,2.4901824563611153e-10,1.7239724697884645e-9,0.07178286973309175
Accumbens,mrtrixad_mean,Eigengene_5,0.10122738960784872,0.04289160314166019,2.3600747510770366,0.01862726256623892,0.04244186407497475,0.010246984406819133
Accumbens,mrtrixad_mean,Eigengene_6,-0.2766989592692797,0.04142978307374693,-6.678745065518271,6.02240991265575e-11,5.420168921390176e-10,0.07656231406070253
Accumbens,mrtrixad_mean,Eigengene_8,0.20897939952494596,0.04216112681665627,4.956684398728785,9.623498727068885e-7,3.711920937583713e-6,0.04367238942580707
Bed_Nucleus_of_the_Stria_Terminalis,mrtrixad_mean,Eigengene_2,-0.4685466855659681,0.03808774850695783,-12.30176904471984,8.048306336276411e-31,1.2782604181144887e-29,0.21953599655485367
Bed_Nucleus_of_the_Stria_Terminalis,mrtrixad_mean,Eigengene_3,0.18111113561651893,0.04240008497036128,4.271480487435818,2.296188098800423e-5,6.927047895822506e-5,0.03280124344430509
Bed_Nucleus_of_the_Stria_Terminalis,mrtrixad_mean,Eigengene_4,0.2501021816473911,0.04174290445091886,5.991489689977377,3.809070974988909e-9,1.9223348845738417e-8,0.06255110126478475
Bed_Nucleus_of_the_Stria_Terminalis,mrtrixad_mean,Eigengene_6,-0.2639136946392969,0.041584543744099194,-6.346437182606964,4.683296801446818e-10,2.903258357655087e-9,0.06965043821816393
Bed_Nucleus_of_the_Stria_Terminalis,mrtrixad_mean,Eigengene_8,0.22293908560488848,0.04202800810040652,5.30453608632316,1.6529491399941928e-7,7.19832689997471e-7,0.04970183589034374
Periaquaductal_Grey,mrtrixad_mean,Eigengene_2,-0.4759780292597244,0.03791609097417796,-12.553457306131063,6.975287183090975e-32,1.297562369042992e-30,0.22655508433796975
Periaquaductal_Grey,mrtrixad_mean,Eigengene_3,0.17464854370226554,0.04245044971065618,4.114174169948173,4.494612809396459e-5,1.2841750883989882e-4,0.030502113817322082
Periaquaductal_Grey,mrtrixad_mean,Eigengene_4,0.26350134782577467,0.04158940384812435,6.335780834657441,4.994640037708897e-10,2.9967840226253387e-9,0.06943296030599985
Periaquaductal_Grey,mrtrixad_mean,Eigengene_5,0.10534578963941671,0.042873165249637996,2.457149805152448,0.014318966536026807,0.03332862900626929,0.011097735394752188
Periaquaductal_Grey,mrtrixad_mean,Eigengene_6,-0.26078952987138376,0.04162116323251909,-6.2657914776304455,7.605669802606033e-10,4.36921456745453e-9,0.0680111788905374
Periaquaductal_Grey,mrtrixad_mean,Eigengene_8,0.219384892695161,0.042062757787278415,5.215656419977114,2.6175427580508186e-7,1.0789870911049176e-6,0.04812973114286735
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_2,-0.4932640412353478,0.037503174230568155,-13.15259444981319,1.861368217925237e-34,1.256423547099535e-32,0.2433094143758269
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_3,0.17950011506355995,0.04241281695641959,4.2322139377821,2.720724453216596e-5,8.072479146906384e-5,0.03222029130783116
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_4,0.2922351480846133,0.041231025110262,7.0877487839097855,4.299381180539649e-12,5.047099646720458e-11,0.08540138177603601
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_5,0.12387438179473936,0.04278100057605071,2.895546624126544,0.003938805052251314,0.01008035416215976,0.015344862465028841
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_6,-0.272742075974713,0.04147852402602256,-6.575500994288071,1.1493969614384501e-10,9.263796405623329e-10,0.07438824000699619
Ventral_Tegmental_Area,mrtrixad_mean,Eigengene_8,0.21969887611060732,0.04205971157752558,5.223499350575728,2.514153263164099e-7,1.0443405862373951e-6,0.04826759616426396
Thalamus_Rest,mrtrixad_mean,Eigengene_2,-0.4766349417726884,0.03790074918292564,-12.575871243922887,5.602897956388324e-32,1.0805588915891768e-30,0.22718086771865373
Thalamus_Rest,mrtrixad_mean,Eigengene_3,0.189327916658522,0.04233331494053522,4.4723149350450635,9.444677033265481e-6,3.167779874511404e-5,0.035845060026256356
Thalamus_Rest,mrtrixad_mean,Eigengene_4,0.2777102126683602,0.04141720449990309,6.705189691617405,5.096889591725705e-11,4.796698190546305e-10,0.07712296222030586
Thalamus_Rest,mrtrixad_mean,Eigengene_5,0.11462886121606496,0.042828876757890585,2.676438652922325,0.007667858687418732,0.018821107687300522,0.013139775823691874
Thalamus_Rest,mrtrixad_mean,Eigengene_6,-0.25887270935099393,0.041643399409886005,-6.216416359360385,1.0208909613146395e-9,5.62531754193781e-9,0.06701507964672414
Thalamus_Rest,mrtrixad_mean,Eigengene_8,0.23450934717730293,0.04191080469695862,5.59543890586097,3.5086584747590156e-8,1.6475439794520598e-7,0.05499463391352467
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_2,-0.47028780093209827,0.03804784173603484,-12.36043306200709,4.562283494703582e-31,7.698853397312295e-30,0.22117061570554905
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_3,0.17570811069894315,0.04244232167115227,4.139926935673989,4.032503313970374e-5,1.1770550213751362e-4,0.030873340165391956
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_4,0.26812336865226716,0.04153445873514083,6.455443908925132,2.4122372946043344e-10,1.6916988819303124e-9,0.07189014081743941
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_5,0.09965234301042464,0.042898458186099,2.3229819257867037,0.020552112962559963,0.046242254165759916,0.009930589467467303
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_6,-0.2714803158203176,0.041493906887362854,-6.542654962745822,1.409384179341903e-10,1.0872392240637538e-9,0.0737015618778994
Medial_Geniculate_Nucleus,mrtrixad_mean,Eigengene_8,0.21179106609879203,0.042135040127477284,5.026483075797,6.812799910675351e-7,2.6466992458738772e-6,0.0448554556792629
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_2,-0.4758792226741979,0.037918396174570435,-12.550088365639821,7.208679828016622e-32,1.297562369042992e-30,0.22646103457299782
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_3,0.18412606763177808,0.04237594163878942,4.34506138415189,1.664927676262051e-5,5.257666346090688e-5,0.03390240878154194
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_4,0.2681846788190622,0.04153372298588519,6.457034417795921,2.388836138823334e-10,1.6916988819303124e-9,0.0719230219532833
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_5,0.1017431923024241,0.04288933461630299,2.3722259441103506,0.018032055290585054,0.04143536109325928,0.010351677179887988
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_6,-0.26907251641154145,0.04152304821775021,-6.480076197693953,2.0737572410664485e-10,1.5553179307998363e-9,0.07240001908803927
Lateral_Geniculate_Nucleus,mrtrixad_mean,Eigengene_8,0.2178187642568799,0.04207788375143489,5.176561766832014,3.1974666258505535e-7,1.298219532300225e-6,0.04744501406239429
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_2,-0.47847869415424216,0.03785754307085227,-12.638926230863571,3.021715341570263e-32,6.798859518533092e-31,0.22894186075954828
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_3,0.1885811214529396,0.04233951024241943,4.454022268401266,1.025533377238846e-5,3.408888743684717e-5,0.035562839368448416
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_4,0.27767437730875194,0.04141765109114023,6.704252172527236,5.127175877995333e-11,4.796698190546305e-10,0.0771030598138029
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_5,0.11488121772156616,0.04282761993615286,2.682409573374153,0.007534123119603367,0.018577289883953508,0.013197694185189884
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_6,-0.26240261646841473,0.04160231412615821,-6.307404335073378,5.925854444987785e-10,3.4782189133623956e-9,0.06885513312946996
Reticular_Nucleus_of_Thalamus,mrtrixad_mean,Eigengene_8,0.2258714919511712,0.04199889512451293,5.378034143077727,1.1246997475542175e-7,4.937706208774614e-7,0.05101793087624808
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_2,-0.4646469147218899,0.038176445292434254,-12.171036647405538,2.8363186562207797e-30,4.3760344981692033e-29,0.2158967553605712
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_3,0.17250928574254454,0.04246670566264286,4.062224348480547,5.5844807453488914e-5,1.5706352096293757e-4,0.029759453667402718
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_4,0.2599091123857627,0.041631398406361875,6.243103098502808,8.709335954004619e-10,4.950569910697362e-9,0.06755274670115508
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_5,0.09971885591916962,0.04289817089917407,2.3245479662418322,0.020467458780857907,0.046242254165759916,0.009943850225828136
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_6,-0.2540393089896504,0.04169868971509182,-6.092261189149717,2.12211355302586e-9,1.1345953649841231e-8,0.06453597051193917
Subbrachial_Nucleus_and_Peripeduncular_Nucleus,mrtrixad_mean,Eigengene_8,0.2295934250041031,0.041961366086635754,5.471543145904064,6.846987488885305e-8,3.107036339494172e-7,0.052713140805114835
Deep_Mesencephalic_Nuclei,mrtrixad_mean,Eigengene_2,-0.48264419839398914,0.037759131389176546,-12.782184881835935,7.385440173622963e-33,2.2156320520868888e-31,0.23294542224337655
Deep_Mesencephalic_Nuclei,mrtrixad_mean,Eigengene_3,0.1809300124150952,0.04240152226451854,4.2670640758220335,2.3405766591064286e-5,7.021729977319286e-5,0.03273566939252669
Deep_Mesencephalic_Nuclei,mrtrixad_mean,Eigengene_4,0.2878235304911419,0.041288665899690116,6.971005824949701,9.250408447515285e-12,1.0406709503454696e-10,0.08284238470438542
Deep_Mesencephalic_Nuclei,mrtrixad_mean,Eigengene_5,0.12491648029971293,0.04277536798034759,2.920290021984233,0.0036436992739255552,0.009459603884229808,0.015604127050468613
Deep_Mesencephalic_Nuclei,mrtrixad_mean,Eigengene_6,-0.2660363554922286,0.041559395789131044,-6.401352821443199,3.3565712688964316e-10,2.2104249819561864e-9,0.07077534244358727
